Time	 LatitudeDegrees 	 LongitudeDegrees 	 AltitudeMeters 	 DistanceMeters 	HeartRateBpm	Cadence	 Speed 
8:29:01 PM	 49.2694520484656 	 (123.2022786699230)	 41.20 	 20,902.160 	148	79	 3.381 
8:29:02 PM	 49.2694209516048 	 (123.2022683601820)	 41.40 	 20,905.580 	148	81	 3.430 
8:29:05 PM	 49.2693347856402 	 (123.2022101059550)	 42.00 	 20,916.529 	148	87	 3.832 
8:29:06 PM	 49.2693051975220 	 (123.2021857984360)	 42.40 	 20,920.350 	148	87	 3.825 
8:29:07 PM	 49.2692768666893 	 (123.2021595630790)	 43.00 	 20,924.150 	149	86	 3.783 
8:29:08 PM	 49.2692471947520 	 (123.2021360937500)	 43.40 	 20,927.910 	149	87	 3.763 
8:29:09 PM	 49.2692199535667 	 (123.2021097745740)	 43.60 	 20,931.750 	149	90	 3.838 
8:29:10 PM	 49.2691930476576 	 (123.2020802702750)	 43.60 	 20,935.660 	149	90	 3.910 
8:29:17 PM	 49.2690154351294 	 (123.2017865683880)	 43.60 	 20,964.061 	148	88	 4.236 
8:29:21 PM	 49.2689487151801 	 (123.2014932855960)	 43.60 	 20,982.350 	147	83	 4.922 
8:29:24 PM	 49.2689120862632 	 (123.2012709975240)	 43.60 	 20,998.510 	146	93	 5.597 
8:29:26 PM	 49.2688928917050 	 (123.2010986655950)	 43.60 	 21,010.330 	145	94	 5.991 
8:29:27 PM	 49.2688933108001 	 (123.2010083086780)	 43.60 	 21,016.400 	145	89	 6.059 
8:29:32 PM	 49.2688826657831 	 (123.2006168738000)	 43.60 	 21,045.971 	143	0	 5.397 
8:29:34 PM	 49.2688739486038 	 (123.2004782371220)	 43.60 	 21,056.490 	142	0	 5.231 
8:29:37 PM	 49.2688461206853 	 (123.2003324758260)	 43.60 	 21,069.000 	140	66	 3.805 
8:29:38 PM	 49.2688270099461 	 (123.2003016304220)	 44.20 	 21,072.490 	139	16	 3.497 
8:29:39 PM	 49.2688104975968 	 (123.2002846989780)	 44.60 	 21,074.990 	138	0	 2.493 
8:29:40 PM	 49.2688022833317 	 (123.2002938352520)	 45.20 	 21,077.480 	137	0	 2.493 
8:29:41 PM	 49.2688034567981 	 (123.2003006245940)	 45.40 	 21,077.480 	137	0	 -   
8:30:06 PM	 49.2687996011227 	 (123.2002976071080)	 46.00 	 21,077.480 	126	44	 1.748 
8:30:07 PM	 49.2687938176095 	 (123.2002569548780)	 46.00 	 21,080.141 	126	65	 2.658 
8:30:09 PM	 49.2687523271888 	 (123.2001142110670)	 46.00 	 21,088.240 	126	93	 4.467 
8:30:10 PM	 49.2687252536416 	 (123.2000282965600)	 46.00 	 21,093.490 	126	95	 5.250 
8:30:14 PM	 49.2686785664409 	 (123.1996613368390)	 46.00 	 21,116.779 	128	93	 6.164 
8:30:22 PM	 49.2687249183654 	 (123.1989509705450)	 46.00 	 21,166.830 	129	86	 5.973 
8:30:31 PM	 49.2687101662158 	 (123.1981888040900)	 46.00 	 21,221.570 	129	95	 6.504 
8:30:38 PM	 49.2687115911394 	 (123.1974616739890)	 45.40 	 21,273.090 	129	78	 8.022 
8:30:39 PM	 49.2687074001878 	 (123.1973391305650)	 45.00 	 21,281.250 	130	67	 8.145 
8:30:40 PM	 49.2687016166746 	 (123.1972229573870)	 44.40 	 21,289.551 	130	83	 8.303 
8:30:41 PM	 49.2687001079320 	 (123.1970987375820)	 44.20 	 21,298.080 	130	86	 8.536 
8:30:42 PM	 49.2686975095421 	 (123.1969701591870)	 43.40 	 21,306.830 	130	82	 8.748 
8:30:45 PM	 49.2686929833143 	 (123.1965613737700)	 43.40 	 21,334.990 	129	87	 9.774 
8:30:46 PM	 49.2686913069337 	 (123.1964192166920)	 43.20 	 21,345.100 	129	85	 10.123 
8:30:47 PM	 49.2686887923628 	 (123.1962678395210)	 42.40 	 21,355.561 	128	86	 10.451 
8:30:48 PM	 49.2686852719634 	 (123.1961031351230)	 42.00 	 21,366.330 	128	87	 10.767 
8:30:49 PM	 49.2686851881444 	 (123.1959523446850)	 41.40 	 21,377.340 	128	87	 11.017 
8:30:50 PM	 49.2686851881444 	 (123.1957919988780)	 40.60 	 21,388.500 	128	21	 11.161 
8:30:51 PM	 49.2686825897544 	 (123.1956360954790)	 40.00 	 21,399.779 	126	0	 11.279 
8:30:52 PM	 49.2686787340790 	 (123.1954796053460)	 39.40 	 21,411.160 	125	0	 11.369 
8:30:53 PM	 49.2686809971928 	 (123.1953210197380)	 38.60 	 21,422.670 	124	0	 11.524 
8:30:54 PM	 49.2686794046312 	 (123.1951580755410)	 38.40 	 21,434.260 	123	0	 11.586 
8:30:55 PM	 49.2686763033270 	 (123.1950007472180)	 38.00 	 21,445.910 	122	0	 11.649 
8:30:56 PM	 49.2686695139855 	 (123.1948377192020)	 37.40 	 21,457.570 	121	0	 11.649 
8:30:57 PM	 49.2686632275581 	 (123.1946732662610)	 36.60 	 21,469.189 	121	0	 11.630 
8:30:58 PM	 49.2686578631401 	 (123.1945135071870)	 36.20 	 21,480.830 	120	0	 11.630 
8:30:59 PM	 49.2686536721885 	 (123.1943601183590)	 35.40 	 21,492.520 	119	46	 11.694 
8:31:00 PM	 49.2686505708843 	 (123.1942008621990)	 35.00 	 21,504.090 	119	93	 11.567 
8:31:01 PM	 49.2686440329998 	 (123.1940437015140)	 34.40 	 21,515.730 	119	93	 11.630 
8:31:03 PM	 49.2686369922012 	 (123.1937313918020)	 34.00 	 21,538.990 	119	92	 11.630 
8:31:04 PM	 49.2686303704977 	 (123.1935739796600)	 33.40 	 21,550.461 	119	91	 11.475 
8:31:05 PM	 49.2686198931187 	 (123.1934225186700)	 33.20 	 21,561.910 	120	91	 11.444 
8:31:06 PM	 49.2686115112155 	 (123.1932629272340)	 32.60 	 21,573.230 	120	90	 11.324 
8:31:07 PM	 49.2686027940362 	 (123.1931098736820)	 32.40 	 21,584.561 	120	89	 11.324 
8:31:12 PM	 49.2685908917337 	 (123.1923625431950)	 32.00 	 21,639.080 	121	92	 10.756 
8:31:13 PM	 49.2685906402766 	 (123.1922192964700)	 31.20 	 21,649.779 	120	91	 10.703 
8:31:14 PM	 49.2685880418866 	 (123.1920741219070)	 31.00 	 21,660.330 	121	91	 10.543 
8:31:15 PM	 49.2685788217931 	 (123.1919305399060)	 30.60 	 21,670.830 	121	90	 10.440 
8:31:16 PM	 49.2685794085264 	 (123.1917931605130)	 30.20 	 21,681.160 	121	90	 10.390 
8:31:18 PM	 49.2685572803020 	 (123.1915212515740)	 30.20 	 21,701.939 	122	89	 10.338 
8:31:19 PM	 49.2685447074472 	 (123.1913873925800)	 30.20 	 21,712.180 	121	89	 10.239 
8:31:25 PM	 49.2685265187174 	 (123.1905590090900)	 30.20 	 21,773.131 	122	96	 9.906 
8:31:26 PM	 49.2685255128890 	 (123.1904255691910)	 30.20 	 21,782.990 	122	95	 9.861 
8:31:33 PM	 49.2685441207140 	 (123.1895261909810)	 30.20 	 21,849.160 	124	93	 9.260 
8:31:35 PM	 49.2685589566826 	 (123.1892876420170)	 30.20 	 21,867.090 	124	95	 8.800 
8:31:41 PM	 49.2686219885945 	 (123.1886061094700)	 30.20 	 21,917.100 	125	88	 7.977 
8:31:42 PM	 49.2686272691935 	 (123.1885060295460)	 30.20 	 21,924.891 	124	44	 7.772 
8:31:47 PM	 49.2686271015554 	 (123.1880400795480)	 30.20 	 21,960.150 	121	0	 6.573 
8:31:48 PM	 49.2686250060796 	 (123.1879606191060)	 30.20 	 21,966.551 	120	0	 6.376 
8:31:53 PM	 49.2685687635093 	 (123.1876784004270)	 30.20 	 21,993.270 	119	73	 4.880 
8:31:55 PM	 49.2684801667928 	 (123.1876537576310)	 30.20 	 22,003.109 	119	102	 4.841 
8:31:58 PM	 49.2683360818773 	 (123.1876598764210)	 30.20 	 22,017.711 	120	90	 4.965 
8:32:03 PM	 49.2680886480957 	 (123.1876788195220)	 30.20 	 22,043.590 	121	97	 5.352 
8:32:06 PM	 49.2679313197731 	 (123.1876881234340)	 30.20 	 22,060.109 	121	99	 5.532 
8:32:09 PM	 49.2677439004182 	 (123.1876806635400)	 30.20 	 22,076.939 	122	91	 5.650 
8:32:12 PM	 49.2675866559147 	 (123.1876932363950)	 30.60 	 22,093.760 	122	88	 5.560 
8:32:13 PM	 49.2675374541431 	 (123.1877022888510)	 31.00 	 22,099.270 	122	88	 5.511 
8:32:14 PM	 49.2674898449331 	 (123.1877076532690)	 31.20 	 22,104.711 	122	93	 5.433 
8:32:15 PM	 49.2674458399415 	 (123.1877127662300)	 31.60 	 22,110.061 	122	93	 5.352 
8:32:16 PM	 49.2673957161605 	 (123.1877173762760)	 32.20 	 22,115.320 	122	92	 5.258 
8:32:23 PM	 49.2670926265418 	 (123.1877405941480)	 32.20 	 22,150.580 	123	90	 4.895 
8:32:25 PM	 49.2670072987675 	 (123.1877591181540)	 32.20 	 22,160.141 	124	98	 4.711 
8:32:29 PM	 49.2668324522674 	 (123.1877778936170)	 32.20 	 22,179.420 	124	98	 4.764 
8:32:38 PM	 49.2664296180009 	 (123.1877848505970)	 32.40 	 22,223.461 	126	101	 4.941 
8:32:39 PM	 49.2663806676864 	 (123.1877852696920)	 33.00 	 22,228.430 	126	103	 4.987 
8:32:40 PM	 49.2663376685231 	 (123.1877883709960)	 33.40 	 22,233.580 	126	102	 5.131 
8:32:41 PM	 49.2662944179028 	 (123.1877918075770)	 33.60 	 22,238.590 	127	102	 5.022 
8:32:42 PM	 49.2662512511014 	 (123.1877957470710)	 34.20 	 22,243.660 	127	101	 5.059 
8:32:50 PM	 49.2658963613212 	 (123.1878035422410)	 34.20 	 22,283.029 	128	97	 4.907 
8:32:57 PM	 49.2656478378921 	 (123.1878086552020)	 34.20 	 22,313.430 	130	88	 3.907 
8:32:59 PM	 49.2655773460865 	 (123.1878144387150)	 34.60 	 22,321.160 	130	90	 3.880 
8:33:00 PM	 49.2655404657125 	 (123.1878175400190)	 35.20 	 22,325.100 	130	91	 3.944 
8:33:01 PM	 49.2655075248330 	 (123.1878182943910)	 35.40 	 22,329.131 	131	92	 4.011 
8:33:02 PM	 49.2654739134013 	 (123.1878208927810)	 36.00 	 22,333.160 	131	92	 4.041 
8:33:03 PM	 49.2654397152364 	 (123.1878297775980)	 36.40 	 22,337.221 	131	93	 4.048 
8:33:04 PM	 49.2654027510434 	 (123.1878326274450)	 36.40 	 22,341.301 	132	93	 4.079 
8:33:11 PM	 49.2652025911957 	 (123.1877975910900)	 36.40 	 22,370.689 	133	88	 4.579 
8:33:15 PM	 49.2652218695729 	 (123.1874731276180)	 36.40 	 22,391.279 	133	94	 5.818 
8:33:17 PM	 49.2652481887489 	 (123.1872773263600)	 36.40 	 22,403.730 	132	85	 6.320 
8:33:18 PM	 49.2652434110641 	 (123.1871855445200)	 36.40 	 22,410.221 	132	85	 6.493 
8:33:22 PM	 49.2652456741780 	 (123.1868282239880)	 36.40 	 22,437.160 	132	0	 6.938 
8:33:29 PM	 49.2652265634387 	 (123.1862174347040)	 36.40 	 22,484.230 	131	0	 6.210 
8:33:33 PM	 49.2652146611362 	 (123.1860558316110)	 36.40 	 22,498.910 	128	0	 -   
8:33:34 PM	 49.2652113083750 	 (123.1860251538450)	 36.40 	 22,498.910 	127	0	 1.654 
8:33:36 PM	 49.2652106378227 	 (123.1859342101960)	 36.40 	 22,502.859 	126	49	 1.972 
8:33:41 PM	 49.2652197740972 	 (123.1855481397360)	 36.40 	 22,523.090 	125	85	 5.532 
8:33:47 PM	 49.2652263958007 	 (123.1851092632850)	 36.40 	 22,554.811 	128	79	 5.119 
8:33:48 PM	 49.2652294971048 	 (123.1850363407280)	 36.40 	 22,559.961 	128	80	 5.144 
8:33:55 PM	 49.2652378790080 	 (123.1844876613460)	 36.40 	 22,598.080 	130	91	 5.725 
8:34:03 PM	 49.2652451712638 	 (123.1837866827840)	 36.40 	 22,648.520 	130	92	 6.827 
8:34:11 PM	 49.2652437463402 	 (123.1830769032230)	 36.40 	 22,699.760 	132	93	 6.051 
8:34:14 PM	 49.2652448359876 	 (123.1828246917570)	 36.40 	 22,717.740 	133	94	 6.017 
8:34:17 PM	 49.2652411479502 	 (123.1825842149550)	 36.40 	 22,735.779 	134	94	 6.017 
8:34:25 PM	 49.2652342747896 	 (123.1819274090230)	 36.60 	 22,783.330 	135	84	 6.017 
8:34:26 PM	 49.2652254737913 	 (123.1818466912950)	 37.40 	 22,789.400 	135	84	 6.067 
8:34:27 PM	 49.2652182653546 	 (123.1817580945780)	 37.60 	 22,795.430 	135	84	 6.033 
8:34:28 PM	 49.2652135714888 	 (123.1816731020800)	 38.20 	 22,801.510 	135	86	 6.085 
8:34:29 PM	 49.2652098834514 	 (123.1815909594290)	 38.40 	 22,807.730 	135	86	 6.210 
8:34:32 PM	 49.2651986517012 	 (123.1813307013360)	 38.40 	 22,826.520 	134	88	 6.245 
8:34:42 PM	 49.2651888448745 	 (123.1804637610910)	 38.40 	 22,889.471 	134	86	 6.228 
8:34:44 PM	 49.2651871684938 	 (123.1802905909710)	 38.40 	 22,901.980 	134	88	 6.282 
8:34:48 PM	 49.2651735059916 	 (123.1799470167600)	 39.00 	 22,927.109 	135	96	 6.236 
8:34:49 PM	 49.2651702370494 	 (123.1798630300900)	 39.40 	 22,933.350 	135	90	 6.236 
8:34:50 PM	 49.2651688959449 	 (123.1797839887440)	 39.60 	 22,939.471 	135	83	 6.111 
8:34:51 PM	 49.2651683930307 	 (123.1796985771500)	 40.20 	 22,945.439 	135	86	 5.974 
8:34:52 PM	 49.2651673872023 	 (123.1796124111860)	 40.40 	 22,951.740 	135	88	 6.291 
8:34:53 PM	 49.2651660460978 	 (123.1795251555740)	 40.40 	 22,958.160 	135	89	 6.425 
8:35:03 PM	 49.2651499528437 	 (123.1786401942370)	 40.40 	 23,022.400 	135	90	 6.519 
8:35:11 PM	 49.2651234660297 	 (123.1779830530280)	 40.40 	 23,071.980 	133	0	 5.596 
8:35:15 PM	 49.2651071213185 	 (123.1777532212430)	 40.40 	 23,092.631 	130	0	 4.769 
8:35:16 PM	 49.2651788704097 	 (123.1777788698670)	 40.40 	 23,097.660 	129	36	 5.064 
8:35:22 PM	 49.2654419783502 	 (123.1778156664220)	 40.40 	 23,128.439 	128	76	 5.369 
8:35:23 PM	 49.2654836364090 	 (123.1778008304530)	 40.40 	 23,133.660 	128	48	 5.212 
8:35:26 PM	 49.2655518651008 	 (123.1776246428480)	 40.40 	 23,149.051 	126	52	 4.868 
8:35:29 PM	 49.2655418068170 	 (123.1774218007920)	 40.40 	 23,163.170 	125	0	 4.614 
8:35:30 PM	 49.2655454110354 	 (123.1773601099840)	 40.40 	 23,167.650 	124	0	 4.469 
8:35:34 PM	 49.2655545473098 	 (123.1771401688450)	 40.40 	 23,184.439 	121	50	 4.139 
8:35:37 PM	 49.2655598279088 	 (123.1769870314740)	 40.40 	 23,196.439 	119	0	 3.890 
8:35:41 PM	 49.2655730713158 	 (123.1769114267080)	 40.40 	 23,208.930 	118	0	 2.815 
8:35:42 PM	 49.2655752506107 	 (123.1769072357560)	 40.40 	 23,208.930 	118	0	 -   
8:35:44 PM	 49.2655673716217 	 (123.1769084092220)	 40.40 	 23,208.930 	118		 2.482 
8:35:47 PM	 49.2655691318213 	 (123.1769115943460)	 40.40 	 23,213.900 	118		 -   
